5 0 0.973615    8 0 0.952566
53 53 0.398203    73 62 1.86704
34 34 1.1384    27 27 0.241476
49 49 0.260789    78 27 0.836111
49 49 1.46064    27 27 0.237373
49 49 0.453251    80 78 1.39382
49 49 1.77508    27 27 0.237373
49 49 0.257322    39 39 0.37285
53 53 1.72106    63 63 1.56234
53 53 0.519839    83 73 1.16898
34 34 1.6713    84 75 0.080979
49 49 0.43057    52 52 2.23856
53 53 1.90269    63 63 1.56234
49 49 0.453251    80 80 1.24851
69 53 1.56036    83 83 1.0879
53 53 0.519839    83 83 1.29651
71 69 0.894297    83 83 1.08885
49 49 0.43057    52 52 2.10647
49 49 1.66003    84 84 0.0494724
49 49 0.453251    80 80 1.37017
49 49 1.82717    84 84 0.0494724
49 49 0.453251    80 80 1.83491
72 49 1.81972    84 84 0.255944
53 53 0.519839    83 83 1.39442
72 72 1.82577    84 84 0.255944
72 72 0.294577    80 80 1.68742
26 26 0.274068    63 63 1.05969
72 72 0.294577    80 80 1.90398
34 34 1.56646    84 84 0.0487837
72 72 0.294577    80 80 0.637779
33 33 1.07066    84 84 0.177162
72 72 0.36496    52 52 2.33585
73 71 1.43603    83 83 0.933273
72 72 0.455778    27 27 0.406449
73 73 1.1923    83 83 0.933273
53 53 0.519839    83 83 1.38137
71 71 0.758689    83 83 1.08885
72 72 0.294577    80 80 1.99652
72 72 1.82303    84 84 0.255944
53 53 0.519839    83 83 1.9904
72 72 0.990763    84 84 0.255944
53 53 0.416301    89 73 1.40783
34 34 1.45513    84 84 0.0487837
73 73 0.439577    99 83 1.43658
34 34 1.51126    84 84 0.0487837
16 16 0.287016    50 50 1.39933
72 72 1.42053    84 84 0.255944
72 72 0.36496    52 52 2.06267
73 73 1.64712    101 96 0.925135
72 72 0.294577    80 80 1.24457
73 73 1.20747    101 101 1.00951
72 72 0.294577    80 80 1.54249
73 73 1.36925    101 101 1.00951
73 73 0.981479    111 99 1.92019
71 71 1.31124    101 101 1.03017
72 72 0.36496    52 52 0.514656
75 72 1.4702    84 84 0.545666
75 75 0.113263    80 80 1.85236
75 75 0.883036    84 84 0.545666
72 72 0.36496    52 52 1.11172
27 27 0.112941    19 19 0.403832
75 75 0.113263    80 80 1.45293
75 75 1.80853    84 84 0.545666
75 75 0.113263    80 80 1.99763
61 61 0.946263    63 63 1.1996
75 75 0.113263    80 80 1.58655
75 75 1.24704    84 84 0.545666
75 75 0.113263    80 80 1.7469
75 75 1.73261    84 84 0.545666
75 75 0.113263    80 80 1.98793
71 71 1.18547    101 101 1.03017
53 53 0.994699    121 86 1.10133
76 73 1.20513    101 101 0.962895
75 75 0.113263    80 80 1.69201
76 76 0.982815    101 101 0.962895
75 75 0.113263    80 80 1.96496
77 75 1.43539    84 84 0.714726
75 75 0.113263    80 80 1.62513
76 76 1.46103    101 101 0.962895
76 76 1.06932    127 111 1.46121
77 77 1.71985    84 84 0.714726
75 75 0.113263    80 80 1.68405
77 77 1.68834    84 84 0.714726
75 75 0.113263    80 80 1.09099
77 77 1.73309    84 84 0.714726
72 72 0.36496    52 52 1.94598
77 77 1.49156    84 84 0.714726
75 75 0.113263    80 80 1.99858
77 77 1.76631    84 84 0.714726
76 76 1.18242    137 127 1.52848
34 34 0.702567    84 84 0.0487837
75 75 0.113263    80 80 1.20157
77 77 1.7171    84 84 0.714726
75 75 0.113263    80 80 1.47159
78 77 1.79809    84 84 0.896425
5 5 0.319408    63 63 0.331038
78 78 1.51316    84 84 0.896425
76 76 1.20801    138 137 0.373181
78 78 1.56495    84 84 0.896425
72 72 0.36496    52 52 2.16042
78 78 1.64938    84 84 0.896425
75 75 0.113263    80 80 1.69508
79 78 1.55391    84 84 0.491164
75 75 0.113263    80 80 1.69601
76 76 1.30813    101 101 0.962895
72 72 0.36496    52 52 1.77396
79 79 1.66408    84 84 0.491164
75 75 0.113263    80 80 1.26898
16 16 0.484556    19 19 0.0208584
75 75 0.113263    80 80 1.76597
79 79 1.6239    84 84 0.491164
75 75 0.113263    80 80 1.51044
76 76 1.49051    101 101 0.962895
75 75 0.113263    80 80 1.83548
80 79 1.41809    84 84 0.629665
53 53 0.416301    89 89 1.13934
80 80 1.50964    84 84 0.629665
75 75 0.113263    80 80 1.788
53 53 0.186474    63 63 1.56234
75 75 0.113263    80 80 1.50514
80 80 0.927687    84 84 0.629665
26 26 0.296283    139 57 0.63871
76 76 1.5663    101 101 0.962895
75 75 0.113263    80 80 1.85369
87 46 0.886626    84 84 0.130526
72 72 0.36496    52 52 0.922697
80 80 1.70525    84 84 0.629665
75 75 0.113263    80 80 1.52892
80 80 1.72212    84 84 0.629665
75 75 0.113263    80 80 1.79189
80 80 1.62136    84 84 0.629665
75 75 0.113263    80 80 1.58384
80 80 1.6403    84 84 0.629665
16 16 0.287016    50 50 0.561073
80 80 1.40599    84 84 0.629665
75 75 0.113263    80 80 1.89964
80 80 1.63638    84 84 0.629665
75 75 0.113263    80 80 1.5843
80 80 0.21793    84 84 0.629665
76 76 1.20801    138 138 1.53717
80 80 1.62916    84 84 0.629665
75 75 0.113263    80 80 1.75569
76 76 1.20829    101 101 0.962895
75 75 0.113263    80 80 1.73282
97 73 0.793802    101 101 1.04269
16 16 0.0356138    19 19 0.498299
76 76 0.540822    101 101 0.962895
98 97 0.179162    149 99 1.45228
80 80 1.30623    84 84 0.629665
75 75 0.113263    80 80 1.87105
76 76 0.594483    101 101 0.962895
75 75 0.113263    80 80 1.97355
80 80 1.59506    84 84 0.629665
72 72 0.36496    52 52 1.98805
5 5 0.148743    19 19 0.537152
72 72 0.36496    52 52 2.20134
80 80 1.69036    84 84 0.629665
75 75 0.113263    80 80 2.01492
75 75 0.0929255    84 84 0.545666
99 98 1.35831    150 138 1.31705
69 69 0.425198    101 101 1.03282
16 16 0.287016    50 50 1.05391
80 80 1.62196    84 84 0.629665
99 99 1.31684    150 150 0.74083
80 80 0.749806    84 84 0.629665
72 72 0.36496    52 52 1.98471
101 97 1.22753    153 149 1.01491
99 99 1.31684    150 150 1.96362
80 80 1.49534    84 84 0.629665
75 75 0.113263    80 80 1.76193
80 80 1.61837    84 84 0.629665
75 75 0.113263    80 80 1.13928
99 99 1.85052    153 153 1.13927
99 99 1.26203    156 137 2.0361
34 34 0.82558    84 84 0.0487837
99 99 1.31684    150 150 0.999506
99 99 1.37291    153 153 1.13927
99 99 1.31684    150 150 1.10147
80 80 1.63975    84 84 0.629665
75 75 0.113263    80 80 1.65877
80 80 1.36711    84 84 0.629665
72 72 0.36496    52 52 1.88814
27 27 0.290667    19 19 0.403832
75 75 0.974127    166 50 1.15744
76 76 0.787565    101 101 0.962895
75 75 0.113263    80 80 0.655446
87 87 1.55316    84 84 0.130526
75 75 0.113263    80 80 1.90644
76 76 0.506854    101 101 0.962895
75 75 0.475209    167 84 0.586502
80 80 1.31951    167 167 0.652171
75 75 0.113263    80 80 1.85003
80 80 1.27488    167 167 0.652171
75 75 0.626595    177 166 1.17618
80 80 1.53677    167 167 0.652171
72 72 0.36496    52 52 1.38498
80 80 1.64976    167 167 0.652171
75 75 0.113263    80 80 1.62028
76 76 1.3746    101 101 0.962895
75 75 0.113263    80 80 1.94928
102 101 1.31042    153 153 1.01771
75 75 0.113263    80 80 1.73984
80 80 1.72595    167 167 0.652171
99 99 1.26203    156 156 1.65214
76 76 1.00053    101 101 0.962895
75 75 0.113263    80 80 1.25955
112 61 1.21515    185 121 1.18412
53 53 1.01963    185 185 0.575262
80 80 1.63725    167 167 0.652171
53 53 1.01963    185 185 0.579078
99 99 0.53881    153 153 1.13927
75 75 0.113263    80 80 1.95169
80 80 1.66061    167 167 0.652171
72 72 0.36496    52 52 2.28531
87 87 1.68762    167 167 0.100665
75 75 0.113263    80 80 1.73201
80 80 1.02142    167 167 0.652171
99 99 1.43245    194 156 1.67644
80 80 1.43305    167 167 0.652171
75 75 0.113263    80 80 1.65657
80 80 1.57726    167 167 0.652171
16 16 0.0356138    19 19 0.531176
34 34 0.714925    167 167 0.112017
75 75 0.561503    204 177 0.555343
76 76 0.24768    101 101 0.962895
5 5 0.319408    63 63 0.861059
80 80 1.37883    167 167 0.652171
75 75 0.475209    167 167 0.050153
122 112 1.2066    185 185 0.211775
99 99 1.26203    156 156 1.33969
80 80 1.56844    167 167 0.652171
72 72 0.36496    52 52 1.40986
99 99 1.76938    153 153 1.13927
99 99 1.40228    208 194 1.70983
80 80 1.58534    167 167 0.652171
99 99 1.43245    194 194 0.698721
80 80 1.6286    167 167 0.652171
75 75 0.948508    211 162 1.01203
80 80 1.59068    167 167 0.652171
75 75 0.113263    80 80 1.15268
102 102 0.879956    153 153 1.01771
75 75 0.527634    214 177 1.56578
130 99 1.68798    153 153 0.586881
75 75 0.113263    80 80 1.83103
80 80 1.40872    167 167 0.652171
75 75 0.113263    80 80 1.51757
27 27 0.326372    19 19 0.403832
99 99 0.458852    224 153 1.32732
80 80 1.68012    167 167 0.652171
72 72 0.36496    52 52 2.14651
87 87 0.173651    167 167 0.100665
135 130 1.16074    227 208 1.86315
80 80 1.67039    167 167 0.652171
5 5 0.319408    63 63 0.472677
80 80 1.56939    167 167 0.652171
135 135 1.64601    229 227 1.51939
102 102 1.44883    234 220 0.63239
72 72 0.36496    52 52 1.73444
80 80 1.26103    167 167 0.652171
135 135 0.452491    127 127 1.48159
80 80 1.50867    167 167 0.652171
75 75 0.527634    214 214 0.716284
75 75 0.620526    167 167 0.504141
75 75 0.113263    80 80 1.77132
80 80 1.72429    167 167 0.652171
135 135 0.925313    156 156 0.529197
80 80 1.60033    167 167 0.652171
72 72 0.36496    52 52 2.1097
80 80 1.63262    167 167 0.652171
75 75 0.113263    80 80 1.77414
80 80 1.65917    167 167 0.652171
75 75 0.113263    80 80 1.70931
137 135 1.14799    234 234 0.982364
135 135 1.64601    229 229 0.732898
80 80 1.63621    167 167 0.652171
75 75 0.113263    80 80 1.671
137 137 1.16444    234 234 0.982364
72 72 0.36496    52 52 2.28761
80 80 1.61578    167 167 0.652171
75 75 0.113263    80 80 1.57946
130 130 1.15831    234 234 0.563004
75 75 0.113263    80 80 1.21865
80 80 1.32818    167 167 0.652171
143 121 1.7035    185 185 0.429479
135 135 1.06901    234 234 1.03136
135 135 1.64601    229 229 0.950922
80 80 1.44369    167 167 0.652171
72 72 0.36496    52 52 2.13167
80 80 1.06818    167 167 0.652171
75 75 0.113263    80 80 1.51982
135 135 1.71708    234 234 1.03136
135 135 1.64601    229 229 1.29754
80 80 1.52372    167 167 0.652171
135 135 1.64601    229 229 0.7894
80 80 1.54448    167 167 0.652171
75 75 0.113263    80 80 1.98663
80 80 1.68524    167 167 0.652171
75 75 0.113263    80 80 1.61432
80 80 1.69123    167 167 0.652171
75 75 0.113263    80 80 1.9873
80 80 1.51439    167 167 0.652171
135 135 1.63212    228 228 1.48231
80 80 1.66673    167 167 0.652171
135 135 1.61639    227 227 1.65298
80 80 0.883297    167 167 0.652171
75 75 0.527634    214 214 0.672849
80 80 1.22478    167 167 0.652171
72 72 0.36496    52 52 2.14644
80 80 1.70563    167 167 0.652171
99 99 0.93361    244 224 1.13399
102 102 0.886631    234 234 0.0627076
75 75 0.113263    80 80 1.52483
32 32 0.360674    167 167 0.40367
75 75 0.113263    80 80 1.74673
137 137 0.942253    234 234 0.982364
75 75 0.113263    80 80 2.01624
80 80 1.71387    167 167 0.652171
75 75 0.113263    80 80 1.38376
80 80 1.6788    167 167 0.652171
72 72 0.36496    52 52 1.01579
80 80 1.39377    167 167 0.652171
75 75 0.974127    166 166 0.365685
80 80 1.34937    167 167 0.652171
75 75 0.948508    211 211 0.429347
80 80 1.2322    167 167 0.652171
99 99 0.354801    234 234 0.505892
143 143 0.116809    185 185 0.256923
72 72 0.36496    52 52 2.06494
80 80 1.23251    167 167 0.652171
75 75 0.113263    80 80 1.82058
80 80 1.37414    167 167 0.652171
135 135 1.61639    227 227 1.70006
80 80 1.61316    167 167 0.652171
75 75 0.113263    80 80 1.86978
80 80 1.59344    167 167 0.652171
75 75 0.113263    80 80 1.59927
80 80 1.44428    167 167 0.652171
75 75 0.475209    167 167 0.603828
80 80 1.40604    167 167 0.652171
72 72 0.36496    52 52 0.960972
32 32 0.15695    167 167 0.40367
75 75 0.113263    80 80 1.46778
80 80 0.952588    167 167 0.652171
75 75 0.113263    80 80 1.43117
77 77 0.21845    167 167 0.64056
75 75 0.113263    80 80 1.30877
80 80 1.68795    167 167 0.652171
75 75 0.113263    80 80 1.36188
80 80 1.60044    167 167 0.652171
5 5 0.319408    63 63 0.537025
102 102 0.6949    234 234 0.0627076
72 72 0.36496    52 52 2.07465
75 75 0.591363    167 167 0.504141
75 75 0.113263    80 80 1.44923
80 80 1.59468    167 167 0.652171
75 75 0.527634    214 214 0.241345
87 87 0.19776    167 167 0.100665
75 75 0.113263    80 80 1.86975
137 137 1.12135    234 234 0.982364
75 75 0.113263    80 80 2.00501
80 80 1.58653    167 167 0.652171
75 75 0.113263    80 80 1.25624
80 80 1.42683    167 167 0.652171
75 75 0.113263    80 80 1.65057
80 80 1.60987    167 167 0.652171
99 99 0.354801    234 234 0.732256
80 80 1.2358    167 167 0.652171
99 99 0.680682    254 244 1.10812
80 80 1.65445    167 167 0.652171
135 135 1.57065    264 229 1.90598
80 80 1.61209    167 167 0.652171
75 75 0.113263    80 80 1.31661
137 137 1.13716    234 234 0.982364
143 143 0.23751    185 185 1.21423
137 137 1.12711    234 234 0.982364
75 75 0.113263    80 80 1.28825
80 80 1.0841    167 167 0.652171
135 135 1.57404    268 264 0.91866
80 80 1.22522    167 167 0.652171
75 75 0.113263    80 80 1.46668
137 137 1.41144    234 234 0.982364
75 75 0.113263    80 80 1.6977
137 137 0.594673    234 234 0.982364
149 102 1.18253    277 254 1.55698
80 80 1.51132    167 167 0.652171
72 72 0.36496    52 52 1.57782
76 76 0.270245    234 234 0.17139
135 135 1.63212    228 228 1.09398
80 80 1.54494    167 167 0.652171
75 75 0.527634    214 214 0.219937
76 76 1.05151    234 234 0.17139
72 72 0.36496    52 52 2.18247
80 80 1.64898    167 167 0.652171
135 135 1.61639    227 227 1.32413
137 137 0.383784    234 234 0.982364
135 135 1.57404    268 268 1.38272
76 76 0.74558    234 234 0.17139
135 135 0.856983    279 156 0.506576
80 80 1.70509    167 167 0.652171
75 75 0.113263    80 80 1.90702
80 80 1.4479    167 167 0.652171
152 149 1.26924    289 274 1.06271
80 80 1.68929    167 167 0.652171
135 135 0.971349    150 150 0.761457
80 80 1.67853    167 167 0.652171
152 152 0.345226    299 254 1.27101
80 80 1.52328    167 167 0.652171
75 75 0.527634    214 214 1.60762
80 80 1.48719    167 167 0.652171
75 75 0.113263    80 80 1.68854
80 80 1.62362    167 167 0.652171
75 75 0.113263    80 80 1.75312
137 137 1.22121    234 234 0.982364
135 135 1.50966    208 208 1.69724
152 152 0.597192    234 234 0.726031
75 75 0.475209    167 167 1.09472
80 80 1.03152    167 167 0.652171
135 135 0.856983    279 279 1.1654
137 137 1.00174    234 234 0.982364
72 72 0.36496    52 52 1.85341
80 80 0.733027    167 167 0.652171
72 72 0.36496    52 52 2.11563
80 80 1.19581    167 167 0.652171
135 135 1.57404    268 268 1.36245
137 137 0.862518    234 234 0.982364
75 75 0.113263    80 80 1.48722
152 152 1.09506    234 234 0.726031
75 75 0.113263    80 80 1.97185
137 137 1.11955    234 234 0.982364
135 135 1.57044    300 268 1.30523
76 76 1.26378    234 234 0.17139
135 135 1.44701    303 191 1.73687
162 61 1.01059    185 185 0.955025
75 75 0.113263    80 80 1.6028
80 80 1.65125    167 167 0.652171
135 135 1.5361    308 264 1.82109
137 137 0.984794    234 234 0.982364
75 75 0.527634    214 214 0.815107
80 80 1.54436    167 167 0.652171
135 135 1.57044    300 300 0.133945
80 80 1.64277    167 167 0.652171
163 152 0.910382    312 277 1.07547
80 80 1.4879    167 167 0.652171
75 75 0.608178    318 204 0.804534
164 154 1.12685    185 185 0.901592
75 75 0.113263    80 80 1.85893
163 163 0.642282    234 234 0.775701
75 75 0.527634    214 214 1.13962
80 80 1.57546    167 167 0.652171
135 135 1.57044    300 300 1.60299
80 80 1.6337    167 167 0.652171
135 135 1.64601    229 229 1.08894
80 80 1.64112    167 167 0.652171
75 75 0.527634    214 214 1.44048
80 80 1.61068    167 167 0.652171
72 72 0.36496    52 52 2.03303
87 87 0.447391    167 167 0.100665
75 75 0.113263    80 80 1.72089
80 80 1.53546    167 167 0.652171
72 72 0.36496    52 52 1.31668
80 80 1.49561    167 167 0.652171
75 75 0.113263    80 80 2.01761
165 162 1.17056    63 63 1.15704
75 75 0.527634    214 214 0.948147
80 80 1.67059    167 167 0.652171
135 135 1.66213    321 262 1.55391
34 34 0.899085    167 167 0.112017
75 75 0.113263    80 80 1.71178
137 137 1.4697    234 234 0.982364
72 72 0.36496    52 52 2.23721
80 80 1.63307    167 167 0.652171
75 75 0.113263    80 80 1.4233
80 80 1.56607    167 167 0.652171
135 135 1.57404    268 268 0.609741
80 80 0.926827    167 167 0.652171
135 135 1.57044    300 300 0.640365
80 80 1.19367    167 167 0.652171
75 75 0.113263    80 80 1.23554
34 34 0.489107    167 167 0.112017
135 135 1.57044    300 300 0.424887
169 137 1.54372    234 234 1.19945
75 75 0.113263    80 80 1.35191
87 87 1.05055    167 167 0.100665
75 75 0.475209    167 167 1.0097
80 80 1.68878    167 167 0.652171
169 169 0.965112    322 303 1.86393
80 80 1.36701    167 167 0.652171
72 72 0.36496    52 52 1.97774
87 87 0.527421    167 167 0.100665
75 75 0.113263    80 80 1.86443
171 169 1.27696    234 234 1.19034
173 171 1.13122    300 300 0.900805
80 80 1.46889    167 167 0.652171
75 75 0.113263    80 80 1.993
171 171 0.533767    234 234 1.19034
173 173 1.36758    300 300 1.51214
80 80 1.37552    167 167 0.652171
75 75 0.974127    166 166 0.205682
173 173 1.55065    234 234 1.31433
163 163 0.880591    312 312 0.690774
49 49 0.542411    167 167 0.0422863
75 75 0.113263    80 80 1.84171
80 80 1.64626    167 167 0.652171
173 173 0.292339    328 279 0.622208
80 80 1.66739    167 167 0.652171
72 72 0.36496    52 52 1.4005
80 80 1.3106    167 167 0.652171
72 72 0.36496    52 52 1.72592
77 77 0.538783    167 167 0.64056
173 173 1.36758    300 300 0.844176
80 80 1.63785    167 167 0.652171
75 75 0.113263    80 80 0.741478
80 80 1.46005    167 167 0.652171
75 75 0.113263    80 80 1.25418
80 80 1.55976    167 167 0.652171
173 173 1.47851    321 321 1.38505
80 80 1.45203    167 167 0.652171
173 173 1.28322    338 321 0.961196
173 173 1.77893    234 234 1.31433
75 75 0.113263    80 80 1.15671
27 27 0.175727    19 19 0.403832
77 77 0.132242    339 80 1.81797
80 80 1.66036    167 167 0.652171
72 72 0.36496    52 52 2.09665
80 80 0.690282    167 167 0.652171
77 77 0.132242    339 339 1.99446
80 80 1.60636    167 167 0.652171
163 163 0.880591    312 312 0.578216
80 80 1.655    167 167 0.652171
77 77 0.132242    339 339 1.69863
143 143 0.93282    185 185 0.256923
75 75 0.527634    214 214 2.07828
34 34 0.704231    167 167 0.112017
163 163 1.06408    341 289 1.04041
80 80 1.24062    167 167 0.652171
77 77 0.132242    339 339 1.50793
80 80 1.63115    167 167 0.652171
77 77 0.132242    339 339 1.97437
173 173 0.985777    234 234 1.31433
77 77 0.132242    339 339 1.90278
80 80 1.65412    167 167 0.652171
72 72 0.36496    52 52 2.27237
80 80 1.64057    167 167 0.652171
77 77 0.132242    339 339 1.89664
77 77 0.676903    167 167 0.64056
80 80 0.74605    351 52 2.17864
87 87 0.610574    167 167 0.100665
77 77 0.132242    339 339 1.81177
173 173 1.51022    234 234 1.31433
80 80 0.804941    352 351 1.8829
80 80 1.6979    167 167 0.652171
163 163 1.1693    354 341 1.92873
80 80 1.58951    167 167 0.652171
173 173 1.24279    356 308 1.99151
80 80 0.828518    167 167 0.652171
80 80 0.804941    352 352 2.33287
163 163 0.817833    234 234 0.775701
173 173 1.1644    360 338 0.663227
76 76 0.535873    234 234 0.17139
80 80 0.804941    352 352 2.32303
173 173 0.598356    234 234 1.31433
80 80 0.804941    352 352 2.22554
80 80 1.68913    167 167 0.652171
173 173 1.1644    360 360 1.51013
173 173 1.58484    234 234 1.31433
80 80 0.804941    352 352 2.20394
80 80 1.56891    167 167 0.652171
163 163 0.880591    312 312 1.03272
80 80 1.10564    167 167 0.652171
75 75 0.527634    214 214 2.00094
80 80 1.62099    167 167 0.652171
173 173 1.25753    363 227 1.87425
80 80 1.61566    167 167 0.652171
80 80 0.755751    364 351 1.41689
164 164 0.667108    185 185 0.901592
80 80 0.804941    352 352 1.95857
179 109 1.02245    185 185 0.839656
80 80 0.755751    364 364 1.9938
173 173 1.29134    234 234 1.31433
80 80 0.755751    364 364 2.04913
163 163 0.711514    234 234 0.775701
80 80 0.755751    364 364 2.02481
173 173 1.73787    234 234 1.31433
77 77 0.132242    339 339 1.32419
80 80 1.64236    167 167 0.652171
75 75 0.475209    167 167 0.649509
173 173 1.78011    234 234 1.31433
77 77 0.132242    339 339 1.86555
77 77 0.248549    167 167 0.64056
173 173 1.1644    360 360 1.60029
80 80 0.486753    167 167 0.652171
80 80 0.755751    364 364 1.97349
80 80 1.65332    167 167 0.652171
75 75 0.608178    318 318 0.415156
173 173 1.23538    234 234 1.31433
77 77 0.132242    339 339 1.81748
76 76 0.233858    234 234 0.17139
163 163 0.651246    367 224 0.718389
80 80 1.59819    167 167 0.652171
163 163 0.880591    312 312 1.33462
80 80 1.60309    167 167 0.652171
80 80 0.804941    352 352 2.01085
80 80 1.67443    167 167 0.652171
80 80 0.894612    369 352 0.385507
80 80 1.46778    167 167 0.652171
77 77 0.132242    339 339 0.340085
173 173 1.70182    234 234 1.31433
80 80 0.894612    369 369 1.76445
173 173 0.772224    234 234 1.31433
80 80 0.894612    369 369 1.89445
80 80 1.4889    167 167 0.652171
173 173 1.15608    370 360 1.65645
80 80 1.30991    167 167 0.652171
80 80 0.894612    369 369 1.78716
135 135 0.540128    234 234 1.03136
173 173 1.00974    322 322 1.44876
80 80 1.64047    167 167 0.652171
80 80 0.894612    369 369 1.74971
173 173 1.30383    234 234 1.31433
173 173 1.14922    371 370 1.68075
163 163 0.548178    234 234 0.775701
80 80 0.894612    369 369 1.81306
87 87 0.409326    167 167 0.100665
80 80 0.755751    364 364 0.813426
80 80 1.66517    167 167 0.652171
173 173 1.39543    373 308 1.45403
80 80 1.38186    167 167 0.652171
80 80 0.894612    369 369 1.90979
163 163 0.590264    234 234 0.775701
173 173 1.24304    376 357 1.71503
34 34 0.867837    167 167 0.112017
80 80 0.894612    369 369 1.89673
163 163 1.64481    234 234 0.775701
77 77 0.132242    339 339 1.81843
173 173 1.79732    234 234 1.31433
77 77 0.132242    339 339 1.53386
80 80 1.62528    167 167 0.652171
53 53 0.519839    83 83 1.00018
80 80 0.881019    167 167 0.652171
75 75 0.486022    386 318 0.950908
80 80 0.558881    167 167 0.652171
80 80 0.894612    369 369 1.70605
80 80 1.35719    167 167 0.652171
173 173 1.24304    376 376 1.60898
80 80 1.69549    167 167 0.652171
80 80 0.894612    369 369 1.78668
87 87 1.67507    167 167 0.100665
80 80 0.894612    369 369 1.68072
80 80 1.37389    167 167 0.652171
80 80 0.894612    369 369 1.13632
80 80 1.17206    167 167 0.652171
80 80 0.894612    369 369 1.80884
80 80 1.67396    167 167 0.652171
80 80 0.894612    369 369 1.73261
80 80 1.59778    167 167 0.652171
173 173 1.24239    387 376 1.58692
27 27 0.1578    19 19 0.403832
75 75 0.160998    78 78 0.197296
80 80 1.61567    167 167 0.652171
173 173 1.14922    371 371 0.772752
163 163 1.2611    234 234 0.775701
173 173 1.24239    387 387 0.63082
184 122 0.911568    185 185 0.145324
163 163 0.880591    312 312 1.33687
163 163 1.36211    234 234 0.775701
5 5 0.319408    63 63 0.348869
173 173 1.77556    234 234 1.31433
80 80 0.894612    369 369 1.70658
87 87 1.28787    167 167 0.100665
80 80 0.894612    369 369 1.94659
80 80 1.56553    167 167 0.652171
173 173 1.14922    371 371 2.03796
173 173 1.1127    234 234 1.31433
77 77 0.132242    339 339 1.868
80 80 0.833005    167 167 0.652171
80 80 0.894612    369 369 1.85738
80 80 1.67793    167 167 0.652171
80 80 0.894612    369 369 1.81444
80 80 1.59916    167 167 0.652171
173 173 1.07714    397 371 2.02111
80 80 1.42178    167 167 0.652171
80 80 0.894612    369 369 1.727
80 80 1.65472    167 167 0.652171
80 80 0.894612    369 369 1.93954
102 102 0.706876    234 234 0.0627076
80 80 0.894612    369 369 1.79142
80 80 1.1497    167 167 0.652171
163 163 1.1693    354 354 1.87701
80 80 1.34832    167 167 0.652171
173 173 1.08242    407 397 2.01376
173 173 1.56198    234 234 1.31433
80 80 0.894612    369 369 1.49407
80 80 1.5732    167 167 0.652171
80 80 0.894612    369 369 1.42734
80 80 1.32572    167 167 0.652171
80 80 0.894612    369 369 1.63739
32 32 0.221188    167 167 0.40367
77 77 0.132242    339 339 1.95083
163 163 0.890262    234 234 0.775701
77 77 0.132242    339 339 1.80165
173 173 1.8246    234 234 1.31433
173 173 1.13349    417 397 1.98678
173 173 1.41873    234 234 1.31433
80 80 0.894612    369 369 1.70281
80 80 1.62621    167 167 0.652171
80 80 0.894612    369 369 1.57089
5 5 0.250856    19 19 0.537152
80 80 0.894612    369 369 1.3393
87 87 1.60378    167 167 0.100665
80 80 0.894612    369 369 1.84398
173 173 1.81868    234 234 1.31433
173 173 1.25753    363 363 1.42343
61 61 1.11624    185 185 0.852379
163 163 1.1693    354 354 1.65272
80 80 1.62416    167 167 0.652171
173 173 1.24239    387 387 1.58447
80 80 1.66682    167 167 0.652171
53 53 0.519839    83 83 0.930541
80 80 1.52083    167 167 0.652171
77 77 0.132242    339 339 1.56647
