-0.0421196  0.0349612 -0.0894093
  0.109083 0.00227274  0.0969062
  0.109081 0.00227266  0.0969047
  0.109079 0.00227258  0.0969031
 0.109078 0.0022725 0.0969015
  0.109076 0.00227242     0.0969
  0.109074 0.00227234  0.0968984
  0.109072 0.00227226  0.0968969
  0.109071 0.00227218  0.0968954
 0.109069 0.0022721 0.0968938
  0.109067 0.00227202  0.0968923
  0.109066 0.00227195  0.0968908
  0.109064 0.00227187  0.0968892
  0.109062 0.00227179  0.0968877
  0.109061 0.00227171  0.0968862
  0.109059 0.00227164  0.0968847
  0.109057 0.00227156  0.0968832
  0.109056 0.00227148  0.0968817
 0.109054 0.0022714 0.0968802
  0.109053 0.00227133  0.0968787
  0.109051 0.00227125  0.0968773
  0.109049 0.00227118  0.0968758
 0.109048 0.0022711 0.0968743
  0.109046 0.00227102  0.0968729
  0.109045 0.00227095  0.0968714
  0.109043 0.00227087  0.0968699
 0.109041 0.0022708 0.0968685
   0.10904 0.00227072   0.096867
  0.109038 0.00227065  0.0968656
  0.109037 0.00227057  0.0968642
 0.109035 0.0022705 0.0968627
  0.109034 0.00227043  0.0968613
  0.109032 0.00227035  0.0968599
   0.10903 0.00227028  0.0968585
  0.109029 0.00227021   0.096857
  0.109027 0.00227013  0.0968556
  0.109026 0.00227006  0.0968542
  0.109024 0.00226999  0.0968528
  0.109023 0.00226991  0.0968514
  0.109021 0.00226984    0.09685
   0.10902 0.00226977  0.0968487
 0.109018 0.0022697 0.0968473
  0.109017 0.00226963  0.0968459
  0.109015 0.00226956  0.0968445
  0.109014 0.00226948  0.0968432
  0.109012 0.00226941  0.0968418
  0.109011 0.00226934  0.0968404
  0.109009 0.00226927  0.0968391
 0.109008 0.0022692 0.0968377
  0.109006 0.00226913  0.0968364
  0.109005 0.00226906   0.096835
  0.109003 0.00226899  0.0968337
  0.109002 0.00226892  0.0968324
     0.109 0.00226885   0.096831
  0.108999 0.00226878  0.0968297
  0.108998 0.00226872  0.0968284
  0.108996 0.00226865  0.0968271
  0.108995 0.00226858  0.0968258
  0.108993 0.00226851  0.0968245
  0.108992 0.00226844  0.0968232
   0.10899 0.00226837  0.0968219
  0.108989 0.00226831  0.0968206
  0.108988 0.00226824  0.0968193
  0.108986 0.00226817   0.096818
  0.108985 0.00226811  0.0968167
  0.108983 0.00226804  0.0968154
  0.108982 0.00226797  0.0968141
 0.108981 0.0022679 0.0968129
  0.108979 0.00226784  0.0968116
  0.108978 0.00226777  0.0968103
  0.108977 0.00226771  0.0968091
  0.108975 0.00226764  0.0968078
  0.108974 0.00226758  0.0968066
  0.108972 0.00226751  0.0968053
  0.108971 0.00226744  0.0968041
   0.10897 0.00226738  0.0968029
  0.108968 0.00226732  0.0968016
  0.108967 0.00226725  0.0968004
  0.108966 0.00226719  0.0967992
  0.108964 0.00226712  0.0967979
  0.108963 0.00226706  0.0967967
  0.108962 0.00226699  0.0967955
   0.10896 0.00226693  0.0967943
  0.108959 0.00226687  0.0967931
 0.108958 0.0022668 0.0967919
  0.108956 0.00226674  0.0967907
  0.108955 0.00226668  0.0967895
  0.108954 0.00226661  0.0967883
  0.108953 0.00226655  0.0967871
  0.108951 0.00226649  0.0967859
   0.10895 0.00226643  0.0967848
  0.108949 0.00226637  0.0967836
 0.108947 0.0022663 0.0967824
  0.108946 0.00226624  0.0967812
  0.108945 0.00226618  0.0967801
  0.108944 0.00226612  0.0967789
  0.108942 0.00226606  0.0967778
 0.108941  0.002266 0.0967766
   0.10894 0.00226594  0.0967754
  0.108939 0.00226588  0.0967743
  0.108937 0.00226582  0.0967732
  0.108936 0.00226576   0.096772
 0.108935 0.0022657 0.0967709
  0.108934 0.00226564  0.0967698
  0.108932 0.00226558  0.0967686
  0.108931 0.00226552  0.0967675
   0.10893 0.00226546  0.0967664
 0.108929 0.0022654 0.0967653
  0.108927 0.00226534  0.0967641
  0.108926 0.00226528   0.096763
  0.108925 0.00226522  0.0967619
  0.108924 0.00226516  0.0967608
 0.108923 0.0022651 0.0967597
  0.108921 0.00226505  0.0967586
   0.10892 0.00226499  0.0967575
  0.108919 0.00226493  0.0967564
  0.108918 0.00226487  0.0967554
  0.108917 0.00226482  0.0967543
  0.108916 0.00226476  0.0967532
 0.108914 0.0022647 0.0967521
  0.108913 0.00226464   0.096751
  0.108912 0.00226459    0.09675
  0.108911 0.00226453  0.0967489
   0.10891 0.00226447  0.0967478
  0.108909 0.00226442  0.0967468
  0.108907 0.00226436  0.0967457
  0.108906 0.00226431  0.0967447
  0.108905 0.00226425  0.0967436
  0.108904 0.00226419  0.0967426
  0.108903 0.00226414  0.0967415
  0.108902 0.00226408  0.0967405
  0.108901 0.00226403  0.0967395
  0.108899 0.00226397  0.0967384
  0.108898 0.00226392  0.0967374
  0.108897 0.00226386  0.0967364
  0.108896 0.00226381  0.0967353
  0.108895 0.00226375  0.0967343
 0.108894 0.0022637 0.0967333
  0.108893 0.00226365  0.0967323
  0.108892 0.00226359  0.0967313
  0.108891 0.00226354  0.0967303
  0.108889 0.00226348  0.0967293
  0.108888 0.00226343  0.0967283
  0.108887 0.00226338  0.0967273
  0.108886 0.00226332  0.0967263
  0.108885 0.00226327  0.0967253
  0.108884 0.00226322  0.0967243
  0.108883 0.00226316  0.0967233
  0.108882 0.00226311  0.0967223
  0.108881 0.00226306  0.0967214
   0.10888 0.00226301  0.0967204
  0.108879 0.00226296  0.0967194
 0.108878 0.0022629 0.0967184
  0.108877 0.00226285  0.0967175
 0.108876 0.0022628 0.0967165
  0.108874 0.00226275  0.0967155
 0.108873 0.0022627 0.0967146
  0.108872 0.00226265  0.0967136
  0.108871 0.00226259  0.0967127
   0.10887 0.00226254  0.0967117
  0.108869 0.00226249  0.0967108
  0.108868 0.00226244  0.0967098
  0.108867 0.00226239  0.0967089
  0.108866 0.00226234   0.096708
  0.108865 0.00226229   0.096707
  0.108864 0.00226224  0.0967061
  0.108863 0.00226219  0.0967052
  0.108862 0.00226214  0.0967042
  0.108861 0.00226209  0.0967033
   0.10886 0.00226204  0.0967024
  0.108859 0.00226199  0.0967015
  0.108858 0.00226194  0.0967006
  0.108857 0.00226189  0.0966996
  0.108856 0.00226185  0.0966987
 0.108855 0.0022618 0.0966978
  0.108854 0.00226175  0.0966969
 0.108853 0.0022617  0.096696
  0.108852 0.00226165  0.0966951
 0.108851 0.0022616 0.0966942
   0.10885 0.00226155  0.0966933
  0.108849 0.00226151  0.0966924
  0.108848 0.00226146  0.0966916
  0.108847 0.00226141  0.0966907
  0.108846 0.00226136  0.0966898
  0.108845 0.00226132  0.0966889
  0.108844 0.00226127   0.096688
  0.108844 0.00226122  0.0966872
  0.108843 0.00226117  0.0966863
  0.108842 0.00226113  0.0966854
  0.108841 0.00226108  0.0966846
   0.10884 0.00226103  0.0966837
  0.108839 0.00226099  0.0966828
  0.108838 0.00226094   0.096682
  0.108837 0.00226089  0.0966811
  0.108836 0.00226085  0.0966803
 0.108835 0.0022608 0.0966794
  0.108834 0.00226076  0.0966786
  0.108833 0.00226071  0.0966777
  0.108832 0.00226067  0.0966769
  0.108831 0.00226062  0.0966761
  0.108831 0.00226057  0.0966752
   0.10883 0.00226053  0.0966744
  0.108829 0.00226048  0.0966736
  0.108828 0.00226044  0.0966727
  0.108827 0.00226039  0.0966719
  0.108826 0.00226035  0.0966711
  0.108825 0.00226031  0.0966702
  0.108824 0.00226026  0.0966694
  0.108823 0.00226022  0.0966686
  0.108822 0.00226017  0.0966678
